,Facility ID,Facility Name,Hospital overall rating
4637,451350,PLAINS MEMORIAL HOSPITAL,-1
4638,451351,LYNN COUNTY HOSPITAL DISTRICT,-1
4639,451352,HARDEMAN COUNTY MEMORIAL HOSPITAL,-1
4640,451353,CRANE COUNTY HOSPITAL DISTRICT,-1
4641,451354,HAMILTON HOSPITAL,-1
4642,451355,COLLINGSWORTH GENERAL HOSPITAL,-1
4643,451356,MEMORIAL MEDICAL CENTER,4
4644,451358,MEMORIAL HOSPITAL,-1
4645,451359,OCHILTREE GENERAL HOSPITAL,-1
4646,451360,MEMORIAL MEDICAL CENTER SAN AUGUSTINE,-1
4647,451361,SABINE COUNTY HOSPITAL,-1
4648,451362,CLAY COUNTY MEMORIAL HOSPITAL,-1
4649,451363,JACKSON HEALTHCARE CENTER,-1
4650,451364,OTTO KAISER MEMORIAL HOSPITAL,-1
4651,451365,ASCENSION SETON HIGHLAND LAKES,-1
4652,451366,COCHRAN MEMORIAL HOSPITAL,-1
4653,451367,UT HEALTH EAST TEXAS PITTSBURG HOSPITAL,4
4654,451369,GOLDEN PLAINS COMMUNITY HOSPITAL,-1
4655,451370,TMC- BONHAM HOSPITAL,2
4656,451371,ASCENSION SETON EDGAR B DAVIS,4
4657,451372,MULESHOE AREA MEDICAL CENTER,-1
4658,451373,WARD MEMORIAL HOSPITAL,-1
4659,451374,BAYLOR SCOTT & WHITE MEDICAL CENTER - TAYLOR,-1
4660,451375,LIBERTY DAYTON REGIONAL MEDICAL CENTER,-1
4661,451376,LAVACA MEDICAL CENTER,-1
4662,451377,REEVES COUNTY HOSPITAL DISTRICT,-1
4663,451378,BIG BEND REGIONAL MEDICAL CENTER,-1
4664,451379,CORYELL MEMORIAL HOSPITAL,-1
4665,451380,UT HEALTH EAST TEXAS QUITMAN HOSPITAL,5
4666,451381,CHRISTUS MOTHER FRANCES HOSPITAL- WINNSBORO,-1
4667,451382,COMANCHE COUNTY MEDICAL CENTER,3
4668,451384,COGDELL MEMORIAL HOSPITAL,-1
4669,451385,GOODALL WITCHER HOSPITAL,-1
4670,451386,MEMORIAL HOSPITAL,2
4671,451387,UVALDE MEMORIAL HOSPITAL,3
4672,451389,PECOS COUNTY MEMORIAL HOSPITAL,-1
4673,451390,DIMMIT REGIONAL HOSPITAL,-1
4674,451391,FRIO REGIONAL HOSPITAL,-1
4675,451392,HAMILTON GENERAL HOSPITAL,5
4676,451393,CROCKETT MEDICAL CENTER,-1
4677,451394,KNOX COUNTY HOSPITAL,-1
4678,451395,HILL REGIONAL HOSPITAL,-1
4679,451396,MID COAST MEDICAL CENTER - CENTRAL,-1
4680,453300,COOK CHILDRENS MEDICAL CENTER,-1
4681,453301,DRISCOLL CHILDRENS HOSPITAL,-1
4682,453302,CHILDRENS MEDICAL CTR OF DALLAS,-1
4683,453304,TEXAS CHILDRENS HOSP,-1
4684,453306,COVENANT CHILDRENS HOSPITAL,-1
4685,453308,OUR CHILDRENS HOUSE,-1
4686,453309,HEALTHBRIDGE CHILDRENS'S HOSPITAL OF HOUSTON,-1
4687,453310,DELL CHILDREN'S MEDICAL CENTER,-1
4688,453311,SHRINERS HOSPITALS FOR CHILDREN,-1
4689,453313,EL PASO CHILDREN'S HOSPITAL,-1
4690,453314,TEXAS SCOTTISH RITE HOSPITAL FOR CHILDREN,-1
4691,453315,CHILDREN'S HOSPITAL OF SAN ANTONIO,-1
4692,453316,CHILDRENS MEDICAL CENTER PLANO,-1
4693,454000,BIG SPRING STATE HOSPITAL,-1
4694,454006,TERRELL STATE HOSPITAL,-1
4695,454008,NORTH TEXAS STATE HOSPITAL,-1
4696,454009,RUSK STATE HOSP,-1
4697,454011,SAN ANTONIO STATE HOSP  STATE SCHOOL,-1
4698,454012,MILLWOOD HOSPITAL,-1
4699,454014,KERRVILLE STATE HOSP,-1
4700,454018,RED RIVER HOSPITAL,-1
4701,454026,WEST OAKS HOSPITAL,-1
4702,454029,ASCENSION SETON SHOAL CREEK,-1
4703,454050,GLEN OAKS HOSPITAL,-1
4704,454060,LAUREL RIDGE TREATMENT CENTER,-1
4705,454064,RIVER CREST HOSP,-1
4706,454065,HICKORY TRAIL HOSPITAL,-1
4707,454069,AUSTIN LAKES HOSPITAL,-1
4708,454076,HARRIS COUNTY PSYCHIATRIC CENTER,-1
4709,454083,INTRACARE NORTH HOSPITAL,-1
4710,454084,AUSTIN STATE HOSPITAL,-1
4711,454085,DEVEREUX TEXAS TREATMENT NETWORK,-1
4712,454088,RIO GRANDE STATE CENTER,-1
4713,454093,SUNRISE CANYON HOSPITAL,-1
4714,454094,MEDICAL CITY GREEN OAKS HOSPITAL,-1
4715,454100,EL PASO PSYCHIATRIC CENTER,-1
4716,454101,ALLEGIANCE BEHAVIORAL HEALTH CENTER OF PLAINVIEW,-1
4717,454103,KINGWOOD PINES HOSPITAL,-1
4718,454104,UNIVERSITY BEHAVIORAL HEALTH OF DENTON,-1
4719,454107,BEHAVIORAL HOSPITAL OF BELLAIRE,-1
4720,454108,CYPRESS CREEK HOSPITAL,-1
4721,454109,EL PASO BEHAVIORAL HEALTH SYSTEM,-1
4722,454110,OCEANS BEHAVIORAL  HOSPITAL OF PERMIAN BASIN,-1
4723,454114,CEDAR CREST HOSPITAL & RTC,-1
4724,454117,OCEANS BEHAVIORAL HOSPITAL OF LONGVIEW,-1
4725,454118,LONE STAR BEHAVIORAL HEALTH CYPRESS,-1
4726,454119,CARROLLTON SPRINGS,-1
4727,454121,AUSTIN OAKS HOSPITAL,-1
4728,454122,OCEANS BEHAVIORAL HOSPITAL OF ABILENE,-1
4729,454123,OCEANS BEHAVIORAL HOSPITAL OF LUFKIN LLC,-1
4730,454124,MESA SPRINGS,-1
4731,454126,DALLAS BEHAVIORAL HEALTHCARE HOSPITAL LLC,-1
4732,454127,ROCK SPRINGS,-1
4733,454128,WELLBRIDGE HEALTHCARE FORT WORTH,-1
4734,454129,GEORGETOWN BEHAVIORAL HEALTH INSTITUTE,-1
4735,454130,WELLBRIDGE HEALTHCARE GREATER DALLAS,-1
4736,454131,WESTPARK SPRINGS LLC,-1
4737,454132,SAN ANTONIO BEHAVIORAL HEALTHCARE HOSPITAL,-1
4738,454133,CROSS CREEK HOSPITAL,-1
4739,454134,HAVEN BEHAVIORAL HOSPITAL OF FRISCO,-1
4740,454135,HOUSTON BEHAVIORAL HEALTHCARE HOSPITAL LLC,-1
4741,454136,OCEANS BEHAVIORAL HOSPITAL OF KATY,-1
4742,454139,SUN BEHAVIORAL HOUSTON,-1
4743,454141,PALMS BEHAVIORAL HEALTH,-1
4744,454144,WOODLAND SPRINGS,-1
4745,454146,RIO VISTA BEHAVIORAL HEALTH,-1
4746,454147,OCEANS BEHAVIORAL HOSPITAL OF PASADENA,-1
4747,454148,PERIMETER BEHAVIORAL HOSPITAL OF ARLINGTON,-1
4748,454149,PERIMETER BEHAVIORAL HOSPITAL OF DALLAS,-1
4749,454150,OCEANS BEHAVIORAL HOSPITAL OF WACO,-1
4750,454151,"MEDICAL BEHAVIORAL HOSPITAL OF CLEAR LAKE, LLC",-1
4751,454152,CANYON CREEK BEHAVIORAL HEALTH,-1
4752,454154,OCEANS BEHAVIORAL HOSPITAL OF AMARILLO,-1
4753,460001,UTAH VALLEY HOSPITAL,4
4754,460003,SALT LAKE REGIONAL MEDICAL CENTER,4
4755,460004,MCKAY DEE HOSPITAL,4
4756,460005,OGDEN REGIONAL MEDICAL CENTER,2
4757,460006,LDS HOSPITAL,5
4758,460007,CEDAR CITY HOSPITAL,5
4759,460009,UNIVERSITY OF UTAH HOSPITALS AND CLINICS,5
4760,460010,INTERMOUNTAIN MEDICAL CENTER,5
4761,460011,CASTLEVIEW HOSPITAL,5
4762,460013,MOUNTAIN VIEW HOSPITAL,4
4763,460014,MOUNTAIN WEST MEDICAL CENTER,-1
4764,460015,LOGAN REGIONAL HOSPITAL,4
4765,460017,BRIGHAM CITY COMMUNITY HOSPITAL,-1
4766,460019,UINTAH BASIN MEDICAL CENTER,4
4767,460021,ST. GEORGE REGIONAL HOSPITAL,5
4768,460023,AMERICAN FORK HOSPITAL,4
4769,460026,SEVIER VALLEY HOSPITAL,-1
4770,460030,ASHLEY REGIONAL MEDICAL CENTER,5
4771,460039,BEAR RIVER VALLEY HOSPITAL,-1
4772,460041,DAVIS HOSPITAL AND MEDICAL CENTER,4
4773,460042,LAKEVIEW HOSPITAL,4
4774,460043,OREM COMMUNITY HOSPITAL,-1
4775,460044,ALTA VIEW HOSPITAL,5
4776,460047,ST MARK'S HOSPITAL,3
4777,460049,THE ORTHOPEDIC SPECIALTY HOSPITAL,-1
4778,460051,JORDAN VALLEY MEDICAL CENTER,2
4779,460052,TIMPANOGOS REGIONAL HOSPITAL,3
4780,460054,CACHE VALLEY HOSPITAL,-1
4781,460057,PARK CITY HOSPITAL,5
4782,460058,RIVERTON HOSPITAL,4
4783,460060,LONE PEAK HOSPITAL,4
4784,460061,LAYTON HOSPITAL,-1
4785,460062,SPANISH FORK HOSPITAL,-1
4786,461300,DELTA COMMUNITY HOSPITAL,-1
4787,461301,FILLMORE COMMUNITY HOSPITAL,-1
4788,461302,MOAB REGIONAL HOSPITAL,-1
4789,461303,SANPETE VALLEY HOSPITAL - CAH,-1
4790,461304,CENTRAL VALLEY MEDICAL CENTER - CAH,-1
4791,461305,MILFORD MEMORIAL HOSPITAL,-1
4792,461306,GUNNISON VALLEY HOSPITAL,-1
4793,461307,HEBER VALLEY HOSPITAL,-1
4794,461308,SAN JUAN HOSPITAL,-1
4795,461309,KANE COUNTY HOSPITAL,-1
4796,461310,BLUE MOUNTAIN HOSPITAL,-1
4797,461333,GARFIELD MEMORIAL HOSPITAL,-1
4798,461335,BEAVER VALLEY HOSPITAL,-1
4799,463301,PRIMARY CHILDREN'S HOSPITAL,-1
4800,464001,UTAH STATE HOSPITAL,-1
4801,464012,MARIAN CENTER,-1
4802,464013,SALT LAKE BEHAVIORAL HEALTH,-1
4803,464014,PROVO CANYON BEHAVIORAL HOSPITAL,-1
4804,464015,HIGHLAND RIDGE HOSPITAL,-1
4805,470001,CENTRAL VERMONT MEDICAL CENTER,5
4806,470003,UNIV. OF VERMONT - FLETCHER ALLEN HEALTH CARE,5
4807,470005,RUTLAND REGIONAL MEDICAL CENTER,5
4808,470011,BRATTLEBORO MEMORIAL HOSPITAL,3
4809,470012,SOUTHWESTERN VERMONT MEDICAL CENTER,4
4810,470024,NORTHWESTERN MEDICAL CENTER INC,2
4811,471300,GRACE COTTAGE HOSPITAL,-1
4812,471301,GIFFORD MEDICAL CENTER,4
4813,471302,MT ASCUTNEY HOSPITAL,4
4814,471303,NORTHEASTERN VERMONT REGIONAL HOSPITAL,3
4815,471304,NORTH COUNTRY HOSPITAL AND HEALTH CENTER,3
4816,471305,COPLEY HOSPITAL,5
4817,471306,SPRINGFIELD HOSPITAL,-1
4818,471307,"PORTER HOSPITAL, INC",4
4819,474001,BRATTLEBORO RETREAT,-1
4820,474004,VERMONT PSYCHIATRIC CARE HOSPITAL,-1
4821,480001,"ROY LESTER SCHNEIDER HOSPITAL,THE",1
4822,480002,GOV JUAN F LUIS HOSPITAL & MEDICAL CTR,1
4823,490002,RUSSELL COUNTY HOSPITAL,2
4824,490004,SENTARA RMH MEDICAL CENTER,4
4825,490005,WINCHESTER MEDICAL CENTER,3
4826,490007,SENTARA NORFOLK GENERAL HOSPITAL,4
4827,490009,UNIVERSITY OF VIRGINIA MEDICAL CENTER,4
4828,490013,SENTARA HALIFAX REGIONAL HOSPITAL,4
4829,490017,BON SECOURS MARYVIEW MEDICAL CENTER,3
4830,490018,AUGUSTA HEALTH,4
4831,490019,NOVANT HEALTH UVA HEALTH SYSTEM CULPEPER MED CENTE,3
4832,49001F,Fort Belvoir Community Hospital,-1
4833,490020,JOHN RANDOLPH MEDICAL CENTER,4
4834,490021,CENTRA HEALTH -  LYNCHBURG GEN HOSPITAL,3
4835,490022,MARY WASHINGTON HOSPITAL,2
4836,490023,FAUQUIER HOSPITAL,2
4837,490024,CARILION MEDICAL CENTER,2
4838,490032,MEDICAL COLLEGE OF VIRGINIA HOSPITALS,3
4839,490033,WARREN MEMORIAL HOSPITAL,3
4840,490037,RIVERSIDE SHORE MEMORIAL HOSPITAL,4
4841,490038,SMYTH COUNTY COMMUNITY HOSPITAL,5
4842,490040,INOVA ALEXANDRIA HOSPITAL,4
4843,490041,MARY IMMACULATE HOSPITAL,4
4844,490042,CARILION NEW RIVER VALLEY MEDICAL CENTER,3
4845,490043,INOVA LOUDOUN HOSPITAL,5
4846,490044,SENTARA OBICI HOSPITAL,3
4847,490045,NOVANT PRINCE WILLIAM MEDICAL CENTER,4
4848,490046,SENTARA LEIGH HOSPITAL,4
4849,490048,LEWISGALE MEDICAL CENTER,3
4850,490050,VIRGINIA HOSPITAL CENTER,4
4851,490052,RIVERSIDE REGIONAL MEDICAL CENTER,2
4852,490053,JOHNSTON MEMORIAL HOSPITAL,3
4853,490057,SENTARA VIRGINIA BEACH GENERAL HOSPITAL,2
4854,490059,BON SECOURS ST MARYS HOSPITAL,4
4855,49005F,633rd Medical Group (Joint Base Langley-Eustis),-1
4856,490060,CLINCH VALLEY MEDICAL CENTER,3
4857,490063,INOVA FAIRFAX HOSPITAL,4
4858,490066,SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER,5
4859,490067,SOUTHSIDE REGIONAL MEDICAL CENTER,2
4860,490069,BON SECOURS MEMORIAL REGIONAL MEDICAL CENTER,2
4861,490075,SOVAH HEALTH MARTINSVILLE,2
4862,490077,SENTARA MARTHA JEFFERSON HOSPITAL,5
4863,490084,VCU HEALTH TAPPAHANNOCK HOSPITAL,3
4864,490088,CENTRA BEDFORD MEMORIAL HOSPITAL,3
4865,490089,CARILION FRANKLIN MEMORIAL HOSPITAL,2
4866,49008F,NMC Portsmouth,-1
4867,490090,"CENTRA SOUTHSIDE COMMUNITY HOSPITAL, INC",4
4868,490092,BON SECOURS SOUTHAMPTON MEMORIAL HOSPITAL,2
4869,490093,SENTARA CAREPLEX HOSPITAL,4
4870,490094,BON SECOURS RICHMOND COMMUNITY HOSPITAL,-1
4871,490097,BON SECOURS SOUTHERN VIRGINIA MEDICAL CENTER,3
4872,490098,COMMUNITY MEMORIAL HOSPITAL,3
4873,490101,INOVA FAIR OAKS HOSPITAL,5
4874,490104,HIRAM W DAVIS MEDICAL CENTER,-1
4875,490107,RESTON HOSPITAL CENTER,4
4876,490110,LEWISGALE HOSPITAL MONTGOMERY,4
4877,490111,WYTHE COUNTY COMMUNITY HOSPITAL,3
4878,490112,CJW MEDICAL CENTER,4
4879,490113,SENTARA NORTHERN VIRGINIA MEDICAL CENTER,4
4880,490114,LONESOME PINE HOSPITAL,3
4881,490115,TWIN COUNTY REGIONAL HOSPITAL,2
4882,490116,LEWISGALE HOSPITAL PULASKI,3
4883,490117,CARILION TAZEWELL COMMUNITY HOSPITAL,1
4884,490118,HENRICO DOCTORS' HOSPITAL,4
4885,490119,SENTARA PRINCESS ANNE HOSPITAL,4
4886,490120,CHESAPEAKE GENERAL HOSPITAL,4
4887,490122,INOVA MOUNT VERNON HOSPITAL,5
4888,490126,LEWISGALE HOSPITAL ALLEGHANY,5
4889,490127,BUCHANAN GENERAL HOSPITAL,3
4890,490130,RIVERSIDE WALTER REED HOSPITAL,4
4891,490136,BON SECOURS ST FRANCIS MEDICAL CENTER,4
4892,490140,"STAFFORD HOSPITAL, LLC",4
4893,490141,SPOTSYLVANIA REGIONAL MEDICAL CENTER,2
4894,490143,RIVERSIDE DOCTORS' HOSPITAL OF WILLIAMSBURG,5
4895,490144,NOVANT HEALTH UVA HEALTH HAYMARKET MEDICAL CENTER,2
4896,490145,STONESPRINGS HOSPITAL CENTER,-1
4897,491300,BATH COMMUNITY HOSPITAL,-1
4898,491302,CARILION GILES COMMUNITY HOSPITAL,5
4899,491303,DICKENSON COMMUNITY HOSPITAL,-1
4900,491304,CARILION STONEWALL JACKSON HOSPITAL,2
4901,491305,SHENANDOAH MEMORIAL HOSPITAL,4
4902,491307,"PAGE MEMORIAL HOSPITAL, INC",1
4903,491308,RAPPAHANNOCK GENERAL HOSPITAL,2
4904,491309,LEE COUNTY COMMUNITY HOSPITAL,-1
4905,493300,CUMBERLAND HOSPITAL LLC,-1
4906,493301,CHILDRENS HOSPITAL OF THE KINGS DAUGHTERS INC,-1
4907,494010,NORTHERN VIRGINIA MENTAL HEALTH INSTI,-1
4908,494017,SOUTHERN VIRGINIA MENTAL HEALTH INSTITUTE,-1
4909,494021,WESTERN STATE HOSPITAL,-1
4910,494022,POPLAR SPRINGS HOSPITAL,-1
4911,494023,DOMINION HOSPITAL,-1
4912,494025,VIRGINIA BEACH PSYCHIATRIC CENTER,-1
4913,494029,SOUTHWESTERN VIRGINIA MENTAL HEALTH INSTITUTE,-1
4914,494032,THE PAVILION AT WILLIAMSBURG PLACE,-1
4915,494033,CATAWBA HOSPITAL,-1
4916,500002,PROVIDENCE ST MARY MEDICAL CENTER,4
4917,500003,SKAGIT VALLEY HOSPITAL,3
4918,500005,VIRGINIA MASON MEDICAL CENTER,5
4919,500007,ISLAND HOSPITAL,5
4920,500008,UNIVERSITY OF WASHINGTON MEDICAL CTR,4
4921,500011,HIGHLINE MEDICAL CENTER,2
4922,500014,PROVIDENCE REGIONAL MEDICAL CENTER EVERETT,3
4923,500015,MULTICARE AUBURN MEDICAL CENTER,2
4924,500016,CENTRAL WASHINGTON HOSPITAL,4
4925,500019,PROVIDENCE CENTRALIA HOSPITAL,4
4926,500021,ST CLARE HOSPITAL,4
4927,500024,PROVIDENCE ST PETER HOSPITAL,3
4928,500025,SWEDISH MEDICAL CENTER / CHERRY HILL,5
4929,500026,SWEDISH EDMONDS HOSPITAL,3
4930,500027,SWEDISH MEDICAL CENTER,5
4931,500030,ST JOSEPH HOSPITAL,4
4932,500031,GRAYS HARBOR COMMUNITY HOSPITAL,2
4933,500033,SAMARITAN HOSPITAL,4
4934,500036,YAKIMA VALLEY MEMORIAL,2
4935,500037,ASTRIA TOPPENISH HOSPITAL,-1
4936,500039,HARRISON MEDICAL CENTER,3
4937,500041,PEACEHEALTH ST JOHN MEDICAL CENTER,2
4938,500044,DEACONESS MEDICAL CENTER,4
4939,500050,PEACEHEALTH SOUTHWEST MEDICAL CENTER,3
4940,500051,OVERLAKE HOSPITAL MEDICAL CENTER,4
4941,500052,KAISER PERMANENTE CENTRAL HOSPITAL,-1
4942,500053,TRIOS HEALTH,2
4943,500054,PROV SACRED HRT MED CTR & CHILDS HOSP.,4
4944,500058,KADLEC REGIONAL MEDICAL CENTER,4
4945,50005F,Madigan AMC (FT Lewis),-1
4946,500060,CASCADE VALLEY HOSPITAL,2
4947,500064,HARBORVIEW MEDICAL CENTER,1
4948,50006F,NH Bremerton,-1
4949,500072,OLYMPIC MEDICAL CENTER,4
4950,500077,PROVIDENCE HOLY FAMILY HOSPITAL,2
4951,500079,MULTICARE GOOD SAMARITAN HOSPITAL,3
4952,500084,EVERGREENHEALTH MONROE,2
4953,500088,VALLEY MEDICAL CENTER,4
4954,500108,ST JOSEPH MEDICAL CENTER,3
4955,500119,MULTICARE VALLEY HOSPITAL,3
4956,500124,EVERGREENHEALTH MEDICAL CENTER,5
4957,500129,TACOMA GENERAL ALLENMORE HOSPITAL,4
4958,500139,CAPITAL MEDICAL CENTER,4
4959,500141,ST FRANCIS COMMUNITY HOSPITAL,3
4960,500148,CONFLUENCE HEALTH- WENATCHEE VALLEY HOSP & CLINICS,-1
4961,50014F,NH Oak Harbor,-1
4962,500150,LEGACY SALMON CREEK MEDICAL CENTER,5
4963,500151,ST ANTHONY HOSPITAL,5
4964,500152,SWEDISH ISSAQUAH,3
4965,500154,MULTICARE COVINGTON MEDICAL CENTER,-1
4966,501301,GARFIELD COUNTY PUBLIC HOSPITAL DISTRICT #1,-1
4967,501302,DAYTON GENERAL HOSPITAL,-1
4968,501303,WILLAPA HARBOR HOSPITAL,-1
4969,501304,SUMMIT PACIFIC MEDICAL CENTER,1
4970,501305,LINCOLN HOSPITAL,-1
4971,501307,ODESSA MEMORIAL HEALTHCARE CENTER,-1
4972,501308,COULEE MEDICAL CENTER,-1
4973,501309,PROVIDENCE ST JOSEPH HOSPITAL,-1
4974,501310,NEWPORT COMMUNITY HOSPITAL,-1
4975,501311,EAST ADAMS RURAL HOSPITAL,-1
4976,501312,PROSSER MEMORIAL HOSPITAL,3
4977,501313,CASCADE MEDICAL CENTER,-1
4978,501314,OCEAN BEACH HOSPITAL,-1
4979,501315,SKYLINE HOSPITAL,-1
4980,501316,KLICKITAT VALLEY HOSPITAL,-1
4981,501317,COLUMBIA BASIN HOSPITAL,-1
4982,501318,OTHELLO COMMUNITY HOSPITAL,-1
4983,501319,ARBOR HEALTH MORTON HOSPITAL,-1
4984,501320,QUINCY VALLEY MEDICAL CENTER,-1
4985,501321,NORTH VALLEY HOSPITAL,-1
4986,501322,FERRY COUNTY MEMORIAL HOSPITAL,-1
4987,501323,JEFFERSON HEALTHCARE,4
4988,501324,THREE RIVERS HOSPITAL,-1
4989,501325,FORKS COMMUNITY HOSPITAL,-1
4990,501326,PROVIDENCE MOUNT CARMEL HOSPITAL,5
4991,501327,WHITMAN HOSPITAL AND MEDICAL CENTER,3
4992,501328,MID VALLEY HOSPITAL,-1
4993,501329,PEACEHEALTH UNITED GENERAL MEDICAL CENTER,4
4994,501330,ASTRIA SUNNYSIDE HOSPITAL,3
4995,501331,PULLMAN REGIONAL HOSPITAL,4
4996,501332,TRI-STATE MEMORIAL HOSPITAL,-1
4997,501333,KITTITAS VALLEY COMMUNITY HOSPITAL,-1
4998,501334,LAKE CHELAN COMMUNITY HOSPITAL,-1
4999,501335,ST ELIZABETH HOSPITAL,3
5000,501336,MASON GENERAL HOSPITAL & FAMILY OF CLINICS,2
5001,501337,LOURDES MEDICAL CENTER,4
5002,501338,SNOQUALMIE VALLEY HOSPITAL,-1
5003,501339,WHIDBEYHEALTH MEDICAL CENTER,2
5004,501340,PEACEHEALTH PEACE ISLAND MEDICAL CENTER,-1
5005,503300,SEATTLE CHILDREN'S HOSPITAL,-1
5006,503301,MARY BRIDGE CHILDREN'S HOSPITAL,-1
5007,503302,SHRINERS HOSPITAL FOR CHILDREN,-1
5008,504002,BHC FAIRFAX HOSPITAL,-1
5009,504004,EASTERN STATE HOSPITAL,-1
5010,504008,LOURDES COUNSELING CENTER,-1
5011,504009,NAVOS - INPATIENT SERVICES,-1
5012,504011,CASCADE BEHAVIORAL HOSPITAL,-1
5013,504012,SMOKEY POINT BEHAVIORAL HOSPITAL,-1
5014,504013,RAINIER SPRINGS,-1
5015,504014,INLAND NORTHWEST BEHAVIORAL HEALTH,-1
5016,504015,SOUTH SOUND BEHAVIORAL HOSPITAL,-1
5017,504016,WELLFOUND BEHAVIORAL HEALTH HOSPITAL,-1
5018,510001,WEST VIRGINIA UNIVERSITY HOSPITALS,2
5019,510002,GREENBRIER VALLEY MEDICAL CENTER,3
5020,510006,UNITED HOSPITAL CENTER,4
5021,510007,ST MARY'S MEDICAL CENTER,2
5022,510008,BERKELEY MEDICAL CENTER,2
5023,510012,PLEASANT VALLEY HOSPITAL,3
5024,510013,REYNOLDS MEMORIAL HOSPITAL,2
5025,510022,CHARLESTON AREA MEDICAL CENTER,1
5026,510023,WEIRTON MEDICAL CENTER,2
5027,510024,MON HEALTH MEDICAL CENTER,4
5028,510029,THOMAS MEMORIAL HOSPITAL,2
5029,510030,DAVIS MEDICAL CENTER,3
5030,510031,ST FRANCIS HOSPITAL,-1
5031,510038,STONEWALL JACKSON MEMORIAL HOSPITAL,5
5032,510046,PRINCETON COMMUNITY HOSPITAL,2
5033,510048,LOGAN REGIONAL MEDICAL CENTER,4
5034,510050,WHEELING HOSPITAL,1
5035,510055,CABELL HUNTINGTON HOSPITAL INC,2
5036,510058,CAMDEN CLARK MEDICAL CENTER,2
5037,510062,BECKLEY ARH HOSPITAL,2
5038,510070,RALEIGH GENERAL HOSPITAL,1
5039,510072,WETZEL COUNTY HOSPITAL,-1
5040,510086,WELCH COMMUNITY HOSPITAL,-1
5041,510091,CHARLESTON SURGICAL HOSPITAL,-1
5042,511300,"BROADDUS HOSPITAL ASSOCIATION, INC",-1
5043,511301,WEBSTER COUNTY MEMORIAL HOSPITAL,-1
5044,511303,MINNIE HAMILTON HEALTH SYSTEM,-1
5045,511304,SISTERSVILLE GENERAL HOSPITAL,-1
5046,511306,ROANE GENERAL HOSPITAL,-1
5047,511307,"GRAFTON CITY HOSPITAL, INC",-1
5048,511308,"BRAXTON COUNTY MEMORIAL HOSPITAL, INC",-1
5049,511309,WAR MEMORIAL HOSPITAL INC,-1
5050,511310,SUMMERS COUNTY ARH HOSPITAL,-1
5051,511311,HAMPSHIRE MEMORIAL HOSPITAL,-1
5052,511312,PRESTON MEMORIAL HOSPITAL,-1
5053,511313,BOONE MEMORIAL HOSPITAL,4
5054,511314,POCAHONTAS MEMORIAL HOSPITAL,-1
5055,511315,POTOMAC VALLEY HOSPITAL,2
5056,511316,GRANT MEMORIAL HOSPITAL,4
5057,511317,PLATEAU MEDICAL CENTER,4
5058,511318,"MONTGOMERY GENERAL HOSPITAL, INC",-1
5059,511319,JEFFERSON MEDICAL CENTER,2
5060,511320,JACKSON GENERAL HOSPITAL,4
5061,511321,ST JOSEPH'S HOSPITAL,-1
5062,511322,SUMMERSVILLE REGIONAL MEDICAL CENTER,-1
5063,514001,HIGHLAND HOSPITAL,-1
5064,514008,RIVER PARK HOSPITAL,-1
5065,514009,MILDRED MITCHELL-BATEMAN HOSPITAL,-1
5066,514011,HIGHLAND-CLARKSBURG HOSPITAL INC,-1
5067,514012,"WILLIAM R SHARPE, JR HOSPITAL",-1
5068,520002,"ASPIRUS STEVENS POINT HOSPITAL & CLINICS, INC.",4
5069,520004,MAYO CLINIC HEALTH SYSTEM-FRANCISCAN MEDICAL CENTER INC,5
5070,520008,WAUKESHA MEMORIAL HOSPITAL,3
5071,520009,ASCENSION NE WISCONSIN - ST ELIZABETH CAMPUS,3
5072,520011,MARSHFIELD MEDICAL CENTER - RICE LAKE,4
5073,520013,SACRED HEART HOSPITAL,4
5074,520017,ST JOSEPH'S HOSPITAL,5
5075,520019,ASCENSION ST MARYS HOSPITAL,4
5076,520021,UNITED HOSPITAL SYSTEM,2
5077,520027,ASCENSION COLUMBIA ST MARY'S HOSPITAL OZAUKEE,4
5078,520028,THE MONROE CLINIC,5
5079,520030,ASPIRUS WAUSAU HOSPITAL,3
5080,520033,ASPIRUS RIVERVIEW HOSPITAL & CLINICS INC,3
5081,520034,AURORA MEDICAL CTR MANITOWOC COUNTY,4
5082,520035,AURORA SHEBOYGAN MEMORIAL MEDICAL CTR,5
5083,520037,MARSHFIELD MEDICAL CENTER,2
5084,520038,AURORA MEDICAL CTR WASHINGTON COUNTY,4
5085,520041,DIVINE SAVIOR HEALTHCARE,3
5086,520044,ST NICHOLAS HOSPITAL,3
5087,520045,THEDACARE REGIONAL MED CTR - NEENAH,3
5088,520049,BELLIN MEMORIAL HOSPITAL,5
5089,520051,ASCENSION COLUMBIA ST MARY'S HOSPITAL MILWAUKEE,3
5090,520057,SSM HEALTH ST CLARE HOSPITAL - BARABOO,5
5091,520059,AURORA MEMORIAL HOSPITAL BURLINGTON,3
5092,520062,OCONOMOWOC MEMORIAL HOSPITAL,4
5093,520063,ST JOSEPHS COMMUNITY HOSPITAL WEST BEND,5
5094,520066,MERCY HEALTH SYSTEM CORP,4
5095,520070,MAYO CLINIC HEALTH SYSTEM EAU CLAIRE HOSPITAL,5
5096,520071,FORT MEMORIAL HOSPITAL,5
5097,520075,ST VINCENT HOSPITAL,4
