"Column1","Facility Name","City","State","ZIP Code","HBIPS-5 %","SMD %","SUB-2 %","SUB-3 %","TOB-2 %","TOB-3 %","TR-2 %","FUH-30 %","FUH-7 %","MedCont %","READM-30-IPF Rate","HBIPS-2 %","HBIPS-3 %","code","city","state","county","area_code","lat","lon"
1380,TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD,BEDFORD,TX,76022,9.0,52.0,61.0,63.0,58.0,50.0,21.0,68.4,42.1,81.0,17.9,0.02,0.04,76022,Bedford,TX,TARRANT,"",32.831019,-97.144339
1381,HCA HOUSTON HEALTHCARE WEST,HOUSTON,TX,77082,100.0,99.0,98.0,56.0,58.0,21.0,86.0,75.0,25.0,78.0,16.8,0.0,0.0,77082,Houston,TX,HARRIS,"",29.83399,-95.434241
1382,"SCENIC MOUNTAIN MEDICAL CENTER, A STEWARD FAMILY H",BIG SPRING,TX,79720,7.0,23.0,26.0,87.0,90.0,47.0,3.0,35.0,17.0,77.0,19.7,0.0,0.0,79720,Big Spring,TX,HOWARD,"",32.278703,-101.457761
1383,HCA HOUSTON HEALTHCARE TOMBALL,TOMBALL,TX,77375,77.0,99.0,79.0,62.0,64.0,54.0,80.0,50.0,21.4,71.0,21.2,0.0,0.0,77375,Tomball,TX,HARRIS,"",29.83399,-95.434241
1384,THE UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER,TYLER,TX,75708,24.0,92.0,1.0,3.0,10.0,4.0,58.0,41.2,11.8,75.0,21.1,0.0,0.0,75708,Tyler,TX,SMITH,"",32.41896,-95.210564
1385,TEXAS VISTA MEDICAL CENTER,SAN ANTONIO,TX,78224,90.0,71.0,59.0,80.0,60.0,37.0,70.0,61.0,40.0,79.0,19.0,-5.0,0.0,78224,San Antonio,TX,BEXAR,"",29.326065,-98.456031
1386,TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO,PLANO,TX,75093,88.0,89.0,60.0,75.0,75.0,44.0,46.0,47.0,18.0,69.0,25.6,0.06,0.11,75093,Plano,TX,COLLIN,"",33.032674,-96.805055
1387,"CORPUS CHRISTI MEDICAL CENTER,THE",CORPUS CHRISTI,TX,78414,100.0,99.0,100.0,95.0,98.0,100.0,84.0,64.3,35.7,70.0,22.2,0.04,0.0,78414,Corpus Christi,TX,NUECES,"",27.667387,-97.373419
1388,DOCTORS HOSPITAL AT RENAISSANCE,EDINBURG,TX,78539,61.0,94.0,96.0,96.0,74.0,62.0,32.0,36.1,16.4,72.6,21.8,0.06,0.12,78539,Edinburg,TX,HIDALGO,"",26.328674,-98.139672
1389,BIG SPRING STATE HOSPITAL,BIG SPRING,TX,79721,62.0,99.0,47.0,47.0,88.0,50.0,88.0,16.7,8.3,78.0,17.4,0.72,0.0,79721,Big Spring,TX,HOWARD,"",32.27328,-101.373968
1390,TERRELL STATE HOSPITAL,TERRELL,TX,75160,25.0,95.0,99.0,100.0,98.0,28.0,79.0,35.7,14.3,81.0,16.9,0.93,0.0,75160,Terrell,TX,KAUFMAN,"",32.641903,-96.25138
1391,NORTH TEXAS STATE HOSPITAL,WICHITA FALLS,TX,76308,100.0,85.0,35.0,41.0,95.0,40.0,50.0,40.0,20.0,78.0,14.4,2.91,0.21,76308,Wichita Falls,TX,WICHITA,"",33.863226,-98.582279
1392,RUSK STATE HOSP,RUSK,TX,75785,91.0,94.0,55.0,81.0,60.0,35.0,88.0,44.0,39.0,78.0,18.0,0.37,0.0,75785,Rusk,TX,CHEROKEE,"",31.813578,-95.0965
1393,SAN ANTONIO STATE HOSP  STATE SCHOOL,SAN ANTONIO,TX,78223,77.0,64.0,102.0,71.0,96.0,24.0,32.0,35.0,19.0,70.0,18.5,0.13,0.0,78223,San Antonio,TX,BEXAR,"",29.323178,-98.372743
1394,MILLWOOD HOSPITAL,ARLINGTON,TX,76011,75.0,81.0,87.0,92.0,96.0,79.0,84.0,30.9,17.6,64.5,20.3,0.04,0.49,76011,Arlington,TX,TARRANT,"",32.771455,-97.079633
1395,KERRVILLE STATE HOSP,KERRVILLE,TX,78028,90.0,67.0,0.0,0.0,0.0,0.0,0.0,53.0,17.0,81.0,22.0,0.0,0.0,78028,Kerrville,TX,KERR,"",29.988525,-99.155469
1396,RED RIVER HOSPITAL,WICHITA FALLS,TX,76301,3.0,78.0,86.0,31.0,63.0,36.0,3.0,47.1,20.0,70.5,20.1,0.04,0.57,76301,Wichita Falls,TX,WICHITA,"",33.959758,-98.48283
1397,WEST OAKS HOSPITAL,HOUSTON,TX,77074,98.0,90.0,98.0,99.0,93.0,99.0,97.0,42.7,18.0,65.6,20.2,0.11,0.71,77074,Houston,TX,HARRIS,"",29.83399,-95.434241
1398,ASCENSION SETON SHOAL CREEK,AUSTIN,TX,78731,70.0,92.0,95.0,99.0,95.0,92.0,77.0,57.8,33.3,69.4,20.4,0.57,0.31,78731,Austin,TX,TRAVIS,"",30.345554,-97.769769
1399,GLEN OAKS HOSPITAL,GREENVILLE,TX,75401,39.0,87.0,88.0,56.0,99.0,83.0,64.0,43.8,19.1,70.2,16.4,0.18,0.04,75401,Greenville,TX,HUNT,"",33.104859,-96.115491
1400,LAUREL RIDGE TREATMENT CENTER,SAN ANTONIO,TX,78259,61.0,100.0,100.0,100.0,100.0,100.0,92.0,36.5,19.1,66.6,22.7,0.04,0.19,78259,San Antonio,TX,BEXAR,"",29.437532,-98.461582
1401,RIVER CREST HOSP,SAN ANGELO,TX,76901,0.0,89.0,75.0,77.0,96.0,52.0,90.0,39.0,19.5,69.7,18.0,0.05,0.46,76901,San Angelo,TX,TOM GREEN,"",31.44451,-100.533397
1402,HICKORY TRAIL HOSPITAL,DESOTO,TX,75115,97.0,56.0,84.0,76.0,83.0,76.0,67.0,33.3,15.0,63.7,21.7,0.09,0.23,75115,Desoto,TX,DALLAS,"",32.620585,-96.822778
1403,AUSTIN LAKES HOSPITAL,AUSTIN,TX,78705,85.0,41.0,83.0,57.0,85.0,32.0,58.0,36.3,18.7,68.0,19.6,0.09,0.08,78705,Austin,TX,TRAVIS,"",30.293057,-97.736932
1404,HARRIS COUNTY PSYCHIATRIC CENTER,HOUSTON,TX,77021,94.0,65.0,95.0,88.0,99.0,82.0,75.0,46.3,25.0,53.7,21.5,0.06,0.61,77021,Houston,TX,HARRIS,"",29.67843,-95.373966
1405,INTRACARE NORTH HOSPITAL,HOUSTON,TX,77090,64.0,89.0,80.0,4.0,64.0,0.0,1.0,57.4,36.2,76.7,18.2,0.3,3.55,77090,Houston,TX,HARRIS,"",29.83399,-95.434241
1406,AUSTIN STATE HOSPITAL,AUSTIN,TX,78751,95.0,84.0,67.0,61.0,91.0,43.0,82.0,50.0,37.0,71.0,21.0,1.73,0.0,78751,Austin,TX,TRAVIS,"",30.310606,-97.722382
1407,DEVEREUX TEXAS TREATMENT NETWORK,LEAGUE CITY,TX,77573,39.0,98.0,0.0,0.0,0.0,0.0,100.0,38.0,30.0,74.0,18.0,0.17,1.29,77573,League City,TX,GALVESTON,"",29.496451,-95.052262
1408,RIO GRANDE STATE CENTER,HARLINGEN,TX,78550,57.0,35.0,0.0,85.0,99.0,5.0,59.0,42.0,29.0,68.0,19.0,0.39,0.0,78550,Harlingen,TX,CAMERON,"",26.185202,-97.536807
1409,SUNRISE CANYON HOSPITAL,LUBBOCK,TX,79408,90.0,80.0,85.0,83.0,68.0,5.0,79.0,25.0,12.5,78.0,18.6,0.04,0.01,79408,Lubbock,TX,LUBBOCK,"",33.565926,-101.92669
1410,MEDICAL CITY GREEN OAKS HOSPITAL,DALLAS,TX,75251,100.0,97.0,98.0,99.0,99.0,99.0,97.0,53.5,29.5,64.0,25.2,0.26,0.09,75251,Dallas,TX,DALLAS,"",32.895102,-96.734178
1411,EL PASO PSYCHIATRIC CENTER,EL PASO,TX,79905,44.0,0.0,57.0,67.0,91.0,28.0,14.0,42.0,21.0,74.0,20.0,0.97,0.01,79905,El Paso,TX,EL PASO,"",31.767758,-106.438791
1412,ALLEGIANCE BEHAVIORAL HEALTH CENTER OF PLAINVIEW,PLAINVIEW,TX,79072,49.0,16.0,75.0,80.0,100.0,62.0,79.0,42.0,33.0,65.0,21.5,0.0,0.0,79072,Plainview,TX,HALE,"",34.068999,-101.82702
1413,KINGWOOD PINES HOSPITAL,KINGWOOD,TX,77339,50.0,100.0,100.0,56.0,100.0,93.0,45.0,40.0,20.0,71.2,19.9,0.16,0.58,77339,Humble,TX,HARRIS,"",29.83399,-95.434241
1414,UNIVERSITY BEHAVIORAL HEALTH OF DENTON,DENTON,TX,76201,12.0,61.0,94.0,28.0,91.0,79.0,54.0,60.9,30.4,61.8,17.9,0.13,0.0,76201,Denton,TX,DENTON,"",33.244683,-97.200555
1415,BEHAVIORAL HOSPITAL OF BELLAIRE,HOUSTON,TX,77081,99.0,100.0,100.0,100.0,100.0,97.0,84.0,51.0,28.8,66.8,20.4,0.06,0.62,77081,Houston,TX,HARRIS,"",29.68193,-95.306914
1416,CYPRESS CREEK HOSPITAL,HOUSTON,TX,77090,100.0,86.0,100.0,100.0,98.0,88.0,87.0,46.1,27.6,69.6,21.4,0.06,0.02,77090,Houston,TX,HARRIS,"",29.83399,-95.434241
1417,EL PASO BEHAVIORAL HEALTH SYSTEM,EL PASO,TX,79902,75.0,92.0,94.0,85.0,89.0,90.0,97.0,44.0,32.0,61.1,23.6,0.14,0.08,79902,El Paso,TX,EL PASO,"",31.879779,-106.544218
1418,OCEANS BEHAVIORAL  HOSPITAL OF PERMIAN BASIN,MIDLAND,TX,79706,89.0,54.0,59.0,13.0,45.0,6.0,80.0,44.1,23.5,72.2,18.7,0.02,0.38,79706,Midland,TX,MIDLAND,"",31.881592,-102.01343
1419,CEDAR CREST HOSPITAL & RTC,BELTON,TX,76513,37.0,55.0,78.0,36.0,74.0,43.0,56.0,40.0,22.2,69.9,18.0,0.08,0.2,76513,Belton,TX,BELL,"",30.983551,-97.521848
1420,OCEANS BEHAVIORAL HOSPITAL OF LONGVIEW,LONGVIEW,TX,75605,88.0,77.0,64.0,0.0,100.0,98.0,99.0,50.0,28.1,74.6,21.6,0.0,0.75,75605,Longview,TX,GREGG,"",32.505708,-94.718839
1421,LONE STAR BEHAVIORAL HEALTH CYPRESS,CYPRESS,TX,77429,97.0,100.0,100.0,100.0,100.0,100.0,99.0,84.4,71.1,86.9,20.9,0.0,0.02,77429,Cypress,TX,HARRIS,"",29.83399,-95.434241
1422,CARROLLTON SPRINGS,CARROLLTON,TX,75010,31.0,84.0,58.0,100.0,69.0,59.0,69.0,74.6,44.4,77.4,21.2,0.02,0.01,75010,Carrollton,TX,DENTON,"",33.029268,-96.901417
1423,AUSTIN OAKS HOSPITAL,AUSTIN,TX,78745,59.0,97.0,100.0,100.0,100.0,65.0,99.0,51.4,21.6,66.9,24.2,0.1,0.31,78745,Austin,TX,TRAVIS,"",30.198702,-97.797183
1424,OCEANS BEHAVIORAL HOSPITAL OF ABILENE,ABILENE,TX,79606,45.0,52.0,83.0,68.0,94.0,69.0,86.0,60.0,37.5,77.3,19.7,0.1,0.21,79606,Abilene,TX,TAYLOR,"",32.303126,-99.908645
1425,OCEANS BEHAVIORAL HOSPITAL OF LUFKIN LLC,LUFKIN,TX,75904,92.0,76.0,94.0,30.0,100.0,96.0,70.0,48.6,29.7,78.4,19.3,0.0,0.0,75904,Lufkin,TX,ANGELINA,"",31.335094,-94.703921
1426,MESA SPRINGS,FORT WORTH,TX,76123,76.0,79.0,98.0,71.0,100.0,97.0,85.0,54.8,33.3,77.8,18.1,0.05,0.05,76123,Fort Worth,TX,TARRANT,"",32.771419,-97.291484
1427,DALLAS BEHAVIORAL HEALTHCARE HOSPITAL LLC,DE SOTO,TX,75115,13.0,30.0,66.0,22.0,50.0,50.0,26.0,38.6,15.9,63.6,20.2,0.13,5.38,75115,Desoto,TX,DALLAS,"",32.620585,-96.822778
1428,ROCK SPRINGS,GEORGETOWN,TX,78626,25.0,82.0,90.0,67.0,91.0,19.0,51.0,39.7,27.9,67.7,16.4,0.02,0.01,78626,Georgetown,TX,WILLIAMSON,"",30.668034,-97.574706
1429,WELLBRIDGE HEALTHCARE FORT WORTH,FORT WORTH,TX,76132,47.0,97.0,73.0,21.0,88.0,48.0,26.0,42.9,19.0,74.7,17.9,0.0,0.0,76132,Fort Worth,TX,TARRANT,"",32.868287,-97.369898
1430,GEORGETOWN BEHAVIORAL HEALTH INSTITUTE,GEORGETOWN,TX,78626,15.0,88.0,72.0,97.0,92.0,90.0,100.0,42.6,21.3,70.9,19.5,16.38,0.29,78626,Georgetown,TX,WILLIAMSON,"",30.668034,-97.574706
1431,WELLBRIDGE HEALTHCARE GREATER DALLAS,PLANO,TX,75093,76.0,36.0,58.0,17.0,21.0,13.0,0.0,48.1,25.0,64.0,21.1,0.0,0.0,75093,Plano,TX,COLLIN,"",33.032674,-96.805055
1432,WESTPARK SPRINGS LLC,RICHMOND,TX,77407,9.0,71.0,93.0,41.0,74.0,2.0,16.0,56.9,41.4,65.7,22.3,0.02,0.09,77407,Richmond,TX,FORT BEND,"",29.66,-95.72
1433,SAN ANTONIO BEHAVIORAL HEALTHCARE HOSPITAL,SAN ANTONIO,TX,78240,7.0,78.0,100.0,91.0,98.0,66.0,20.0,34.2,19.2,57.4,23.4,0.16,0.71,78240,San Antonio,TX,BEXAR,"",29.437532,-98.461582
1434,CROSS CREEK HOSPITAL,AUSTIN,TX,78754,42.0,67.0,54.0,43.0,69.0,32.0,44.0,36.8,23.5,68.5,19.0,0.06,0.11,78754,Austin,TX,TRAVIS,"",30.365596,-97.646734
1435,HAVEN BEHAVIORAL HOSPITAL OF FRISCO,FRISCO,TX,75034,24.0,98.0,100.0,30.0,92.0,52.0,92.0,48.0,24.0,64.1,22.5,0.04,0.05,75034,Frisco,TX,COLLIN,"",33.152222,-96.796437
1436,HOUSTON BEHAVIORAL HEALTHCARE HOSPITAL LLC,HOUSTON,TX,77080,46.0,53.0,47.0,100.0,60.0,17.0,5.0,52.6,21.1,62.0,22.5,0.06,0.28,77080,Houston,TX,HARRIS,"",29.83399,-95.434241
1437,OCEANS BEHAVIORAL HOSPITAL OF KATY,KATY,TX,77450,40.0,47.0,89.0,5.0,86.0,70.0,53.0,40.5,10.8,64.8,20.1,0.0,0.02,77450,Katy,TX,HARRIS,"",29.83399,-95.434241
1438,SUN BEHAVIORAL HOUSTON,HOUSTON,TX,77054,82.0,57.0,77.0,49.0,66.0,27.0,10.0,43.6,15.4,74.0,19.4,0.05,0.17,77054,Houston,TX,HARRIS,"",29.67543,-95.391466
1439,PALMS BEHAVIORAL HEALTH,HARLINGEN,TX,78550,18.0,59.0,31.0,25.0,81.0,24.0,69.0,35.6,26.7,70.2,20.1,0.0,0.0,78550,Harlingen,TX,CAMERON,"",26.185202,-97.536807
1440,WOODLAND SPRINGS,CONROE,TX,77384,33.0,74.0,80.0,37.0,81.0,12.0,70.0,63.5,36.5,68.0,17.3,0.01,0.03,77384,Conroe,TX,MONTGOMERY,"",30.225997,-95.499935
1441,RIO VISTA BEHAVIORAL HEALTH,EL PASO,TX,79912,0.0,60.0,88.0,73.0,96.0,56.0,70.0,38.5,38.5,66.0,17.0,0.0,0.01,79912,El Paso,TX,EL PASO,"",31.897242,-106.564782
1442,OCEANS BEHAVIORAL HOSPITAL OF PASADENA,PASADENA,TX,77505,24.0,98.0,48.0,19.0,100.0,85.0,100.0,63.6,45.5,78.0,25.2,0.0,0.09,77505,Pasadena,TX,HARRIS,"",29.648731,-95.143911
1443,PERIMETER BEHAVIORAL HOSPITAL OF ARLINGTON,ARLINGTON,TX,76001,82.0,44.0,0.0,0.0,0.0,0.0,64.0,64.0,14.0,77.0,21.0,0.12,0.89,76001,Arlington,TX,TARRANT,"",32.771419,-97.291484
1444,PERIMETER BEHAVIORAL HOSPITAL OF DALLAS,GARLAND,TX,75042,59.0,22.0,90.0,50.0,0.0,0.0,0.0,52.0,40.0,70.0,21.0,0.15,0.22,75042,Garland,TX,DALLAS,"",32.829977,-96.690125
1445,OCEANS BEHAVIORAL HOSPITAL OF WACO,WACO,TX,76712,62.0,63.0,75.0,29.0,92.0,46.0,59.0,58.0,40.0,71.0,20.0,0.0,0.0,76712,Woodway,TX,MCLENNAN,"",31.539194,-97.265089
1446,CANYON CREEK BEHAVIORAL HEALTH,TEMPLE,TX,76502,69.0,68.0,87.0,71.0,67.0,53.0,42.0,46.0,24.0,77.0,18.0,5.0,1.0,76502,Temple,TX,BELL,"",31.104581,-97.402704
1447,UTAH VALLEY HOSPITAL,PROVO,UT,84604,67.0,92.0,50.0,95.0,85.0,79.0,42.0,57.5,45.0,69.0,17.0,1.27,2.62,84604,Provo,UT,UTAH,"",40.317059,-111.608241
1448,SALT LAKE REGIONAL MEDICAL CENTER,SALT LAKE CITY,UT,84102,81.0,98.0,86.0,50.0,28.0,38.0,61.0,21.1,10.5,72.0,15.4,0.0,0.08,84102,Salt Lake City,UT,SALT LAKE,"",40.759246,-111.86259
1449,MCKAY DEE HOSPITAL,OGDEN,UT,84403,55.0,86.0,82.0,91.0,72.0,71.0,37.0,60.0,47.3,74.4,21.2,0.34,1.45,84403,Ogden,UT,WEBER,"",41.178343,-111.938216
1450,LDS HOSPITAL,SALT LAKE CITY,UT,84143,70.0,83.0,79.0,93.0,89.0,50.0,28.0,62.1,34.5,70.8,20.5,0.43,2.7,84143,Salt Lake City,UT,SALT LAKE,"",40.786886,-111.900832
1451,UNIVERSITY OF UTAH HOSPITALS AND CLINICS,SALT LAKE CITY,UT,84132,81.0,90.0,98.0,87.0,96.0,81.0,29.0,50.6,19.5,75.6,18.8,0.52,0.81,84132,Salt Lake City,UT,SALT LAKE,"",40.772743,-111.838541
1452,LOGAN REGIONAL HOSPITAL,LOGAN,UT,84341,40.0,96.0,81.0,99.0,92.0,92.0,63.0,61.5,46.2,72.0,17.4,1.25,0.29,84341,Logan,UT,CACHE,"",41.838005,-111.917217
1453,ST. GEORGE REGIONAL HOSPITAL,ST GEORGE,UT,84790,69.0,95.0,45.0,92.0,78.0,64.0,44.0,43.6,23.1,64.0,17.9,0.41,4.71,84790,Saint George,UT,WASHINGTON,"",37.083098,-113.558068
1454,DAVIS HOSPITAL AND MEDICAL CENTER,LAYTON,UT,84041,96.0,89.0,97.0,85.0,81.0,85.0,70.0,38.5,30.8,73.0,22.1,0.08,0.22,84041,Layton,UT,DAVIS,"",41.059863,-111.994525
1455,LAKEVIEW HOSPITAL,BOUNTIFUL,UT,84010,63.0,98.0,92.0,52.0,58.0,21.0,82.0,33.3,16.7,73.0,17.6,6.82,0.0,84010,Bountiful,UT,DAVIS,"",40.874038,-111.870994
1456,ST MARK'S HOSPITAL,SALT LAKE CITY,UT,84124,90.0,99.0,95.0,98.0,97.0,97.0,96.0,31.6,15.8,79.0,17.5,0.0,0.04,84124,Salt Lake City,UT,SALT LAKE,"",40.653246,-111.820566
1457,JORDAN VALLEY MEDICAL CENTER,WEST JORDAN,UT,84088,47.0,91.0,82.0,100.0,88.0,97.0,99.0,17.6,17.6,70.0,19.0,0.33,0.0,84088,West Jordan,UT,SALT LAKE,"",40.587629,-111.98342
1458,UTAH STATE HOSPITAL,PROVO,UT,84605,82.0,44.0,88.0,92.0,53.0,70.0,88.0,51.0,39.0,73.0,19.0,6.78,2.73,84605,Provo,UT,UTAH,"",40.176975,-111.536036
1459,MARIAN CENTER,SALT LAKE CITY,UT,84115,63.0,93.0,0.0,0.0,64.0,30.0,77.0,55.0,39.0,74.0,18.3,0.0,0.0,84115,Salt Lake City,UT,SALT LAKE,"",40.714496,-111.893118
1460,SALT LAKE BEHAVIORAL HEALTH,SALT LAKE CITY,UT,84106,39.0,68.0,90.0,91.0,90.0,65.0,86.0,57.1,40.0,64.6,18.5,0.14,0.17,84106,Salt Lake City,UT,SALT LAKE,"",40.707846,-111.836766
1461,PROVO CANYON BEHAVIORAL HOSPITAL,OREM,UT,84097,94.0,99.0,100.0,100.0,92.0,98.0,89.0,40.0,23.3,73.6,18.1,0.18,0.34,84097,Orem,UT,UTAH,"",40.297153,-111.670519
1462,HIGHLAND RIDGE HOSPITAL,MIDVALE,UT,84047,99.0,74.0,73.0,90.0,90.0,86.0,96.0,39.1,34.8,75.0,17.1,0.09,0.33,84047,Midvale,UT,SALT LAKE,"",40.608972,-111.885868
1463,SPRINGFIELD HOSPITAL,SPRINGFIELD,VT,5156,12.0,62.0,7.0,91.0,68.0,49.0,12.0,96.0,72.0,72.0,18.4,0.0,0.0,5156,Springfield,VT,WINDSOR,"",43.40971,-72.586064
1464,BRATTLEBORO RETREAT,BRATTLEBORO,VT,5301,0.0,3.0,98.0,80.0,69.0,2.0,85.0,54.7,26.0,76.3,24.9,0.4,0.49,5301,Brattleboro,VT,WINDHAM,"",42.884281,-72.760753
1465,VERMONT PSYCHIATRIC CARE HOSPITAL,BERLIN,VT,5602,70.0,56.0,0.0,42.0,0.0,0.0,0.0,55.0,20.0,77.0,17.0,1.08,0.75,5602,Montpelier,VT,WASHINGTON,"",44.26829,-72.623619
1466,WINCHESTER MEDICAL CENTER,WINCHESTER,VA,22601,63.0,93.0,87.0,67.0,87.0,71.0,63.0,65.6,37.7,81.4,18.4,0.32,0.16,22601,Winchester,VA,WINCHESTER CITY,"",39.169668,-78.16856
1467,SENTARA NORFOLK GENERAL HOSPITAL,NORFOLK,VA,23507,5.0,97.0,49.0,31.0,36.0,26.0,0.0,26.7,8.9,78.6,24.0,0.37,0.29,23507,Norfolk,VA,NORFOLK CITY,"",36.865697,-76.299862
1468,UNIVERSITY OF VIRGINIA MEDICAL CENTER,CHARLOTTESVILLE,VA,22908,54.0,18.0,35.0,44.0,2.0,3.0,33.0,50.0,19.4,68.0,20.9,0.54,0.73,22908,Charlottesville,VA,CHARLOTTESVILLE CITY,"",38.040101,-78.485066
1469,AUGUSTA HEALTH,FISHERSVILLE,VA,22939,44.0,80.0,62.0,84.0,83.0,84.0,93.0,73.7,31.6,78.0,21.5,10.62,0.0,22939,Fishersville,VA,AUGUSTA,"",38.096364,-78.99295
1470,JOHN RANDOLPH MEDICAL CENTER,HOPEWELL,VA,23860,62.0,96.0,100.0,100.0,100.0,100.0,83.0,42.0,16.0,72.4,20.1,0.01,0.86,23860,Hopewell,VA,HOPEWELL CITY,"",37.286676,-77.296596
1471,CENTRA HEALTH -  LYNCHBURG GEN HOSPITAL,LYNCHBURG,VA,24501,100.0,100.0,88.0,99.0,95.0,73.0,67.0,44.4,22.2,76.5,22.9,0.21,0.47,24501,Lynchburg,VA,LYNCHBURG CITY,"",37.383112,-79.178326
1472,CARILION MEDICAL CENTER,ROANOKE,VA,24014,29.0,30.0,68.0,40.0,54.0,5.0,0.0,66.7,43.8,83.1,19.0,0.18,0.02,24014,Roanoke,VA,ROANOKE CITY,"",37.238643,-79.940559
1473,MEDICAL COLLEGE OF VIRGINIA HOSPITALS,RICHMOND,VA,23298,78.0,80.0,33.0,52.0,52.0,84.0,72.0,49.2,23.8,67.8,19.2,0.42,0.0,23298,Richmond,VA,RICHMOND CITY,"",37.540646,-77.431555
1474,CARILION NEW RIVER VALLEY MEDICAL CENTER,CHRISTIANSBURG,VA,24073,74.0,56.0,97.0,59.0,65.0,24.0,7.0,32.8,12.1,75.6,20.6,0.03,0.0,24073,Christiansburg,VA,MONTGOMERY,"",37.118759,-80.41787
1475,INOVA LOUDOUN HOSPITAL,LEESBURG,VA,20176,91.0,100.0,100.0,99.0,100.0,100.0,99.0,60.0,30.0,74.0,22.0,0.0,0.54,20176,Leesburg,VA,LOUDOUN,"",39.119727,-77.603458
1476,SENTARA OBICI HOSPITAL,SUFFOLK,VA,23439,22.0,93.0,83.0,40.0,76.0,16.0,0.0,41.2,17.6,70.0,22.2,0.01,0.04,23439,Suffolk,VA,SUFFOLK CITY,"",36.746101,-76.665251
1477,NOVANT PRINCE WILLIAM MEDICAL CENTER,MANASSAS,VA,20110,62.0,97.0,94.0,90.0,97.0,79.0,67.0,62.5,33.3,77.0,21.5,0.03,0.0,20110,Manassas,VA,MANASSAS CITY,"",38.749207,-77.487762
1478,VIRGINIA HOSPITAL CENTER,ARLINGTON,VA,22205,19.0,55.0,97.0,92.0,81.0,42.0,3.0,44.4,25.9,57.7,23.3,0.02,0.85,22205,Arlington,VA,ARLINGTON,"",38.875811,-77.140021
1479,SENTARA VIRGINIA BEACH GENERAL HOSPITAL,VIRGINIA BEACH,VA,23454,3.0,93.0,76.0,15.0,62.0,19.0,0.0,34.3,11.4,67.3,21.6,0.17,0.0,23454,Virginia Beach,VA,VIRGINIA BEACH CITY,"",36.828586,-76.070772
1480,BON SECOURS ST MARYS HOSPITAL,RICHMOND,VA,23226,67.0,98.0,36.0,71.0,81.0,88.0,87.0,56.0,30.0,77.1,20.3,1.61,0.0,23226,Richmond,VA,HENRICO,"",37.587223,-77.518407
1481,INOVA FAIRFAX HOSPITAL,FALLS CHURCH,VA,22042,51.0,85.0,99.0,100.0,96.0,85.0,93.0,65.7,31.4,65.5,23.7,0.07,0.1,22042,Falls Church,VA,FAIRFAX,"",38.863452,-77.193915
1482,SOVAH HEALTH MARTINSVILLE,DANVILLE,VA,24541,11.0,60.0,51.0,62.0,88.0,60.0,84.0,33.9,13.6,75.4,18.9,0.0,0.72,24541,Danville,VA,DANVILLE CITY,"",36.577505,-79.441637
1483,BON SECOURS SOUTHERN VIRGINIA MEDICAL CENTER,EMPORIA,VA,23847,14.0,80.0,7.0,56.0,42.0,36.0,43.0,26.3,10.5,80.2,17.8,0.0,0.0,23847,Emporia,VA,EMPORIA CITY,"",36.694745,-77.535517
1484,CJW MEDICAL CENTER,RICHMOND,VA,23235,50.0,97.0,99.0,98.0,95.0,95.0,88.0,53.0,27.6,74.5,21.5,0.11,0.47,23235,Richmond,VA,CHESTERFIELD,"",37.494147,-77.556501
1485,LEWISGALE HOSPITAL PULASKI,HILLSVILLE,VA,24343,100.0,99.0,99.0,97.0,95.0,95.0,70.0,46.0,14.0,75.0,20.0,0.02,0.11,24343,Hillsville,VA,CARROLL,"",36.730347,-80.67507
1486,HENRICO DOCTORS' HOSPITAL,RICHMOND,VA,23229,100.0,93.0,99.0,94.0,100.0,94.0,78.0,42.9,19.6,73.4,22.2,0.08,1.22,23229,Richmond,VA,HENRICO,"",37.595695,-77.570359
1487,INOVA MOUNT VERNON HOSPITAL,ALEXANDRIA,VA,22306,76.0,98.0,100.0,100.0,100.0,98.0,98.0,57.4,21.3,70.1,24.4,0.01,0.13,22306,Alexandria,VA,FAIRFAX,"",38.758914,-77.087344
1488,LEWISGALE HOSPITAL ALLEGHANY,LOW MOOR,VA,24457,100.0,97.0,87.0,84.0,85.0,78.0,72.0,47.8,21.7,73.0,17.5,0.0,0.0,24457,Low Moor,VA,ALLEGHANY,"",37.780396,-79.88283
1489,SPOTSYLVANIA REGIONAL MEDICAL CENTER,FREDERICKSBURG,VA,22408,31.0,97.0,99.0,99.0,99.0,99.0,86.0,47.2,11.1,71.3,22.3,0.03,0.16,22408,Fredericksburg,VA,SPOTSYLVANIA,"",38.233933,-77.562773
1490,DICKENSON COMMUNITY HOSPITAL,CLINTWOOD,VA,24228,44.0,99.0,0.0,34.0,78.0,21.0,24.0,33.3,20.0,65.0,19.4,0.0,0.0,24228,Clintwood,VA,DICKENSON,"",37.149797,-82.463069
1491,RAPPAHANNOCK GENERAL HOSPITAL,KILMARNOCK,VA,22482,62.0,87.0,38.0,93.0,93.0,66.0,89.0,46.0,16.0,78.0,19.3,0.0,0.0,22482,Kilmarnock,VA,LANCASTER,"",37.715738,-76.450212
